,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",2200,0.180621,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",4400,0.109425,200.0,11,-1461.468006,-1714.87843,-1193.779771,167.077153,1
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",6600,0.107468,200.0,11,-1400.524347,-1734.785645,-874.576093,302.323068,2
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",8800,0.103429,200.0,11,-1158.435328,-1442.401473,-798.314666,209.34642,3
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",11000,0.113073,200.0,11,-1208.714847,-1870.663715,-787.575986,278.050416,4
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",13200,0.101327,200.0,11,-1113.968831,-1765.189052,-846.710697,279.101139,5
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",15400,0.105434,200.0,11,-1400.39172,-1786.956347,-850.38371,336.803431,6
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",17600,0.115331,200.0,11,-1277.012374,-1681.770544,-888.080198,275.150727,7
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",19800,0.100147,200.0,11,-1146.024937,-1778.245946,-664.251347,308.049382,8
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",22000,0.180838,200.0,11,-1274.39105,-1606.896655,-810.674438,250.193267,9
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",24200,0.107588,200.0,11,-1188.762531,-1789.42915,-761.325215,346.063642,10
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",26400,0.115484,200.0,11,-1270.484289,-1857.094935,-857.942134,307.783628,11
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",28600,0.104018,200.0,11,-1330.366785,-1809.984549,-858.984119,341.074641,12
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",30800,0.106381,200.0,11,-1102.747158,-1816.946232,-739.439258,282.228636,13
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",33000,0.09968,200.0,11,-1222.812058,-1613.613976,-946.215297,256.692816,14
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",35200,0.099986,200.0,11,-1210.354567,-1850.02396,-898.264772,263.645551,15
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",37400,0.108332,200.0,11,-1190.015313,-1827.679019,-884.398428,299.176517,16
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",39600,0.096489,200.0,11,-1193.106532,-1599.704689,-881.82337,206.630804,17
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",41800,0.105822,200.0,11,-1260.806963,-1673.237195,-780.67957,306.526708,18
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",44000,0.099915,200.0,11,-1236.127506,-1628.321678,-893.030052,265.332633,19
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",46200,0.103735,200.0,11,-1342.373437,-1652.15283,-849.580884,214.736788,20
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",48400,0.104337,200.0,11,-1213.754608,-1631.933553,-663.747567,310.987712,21
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",50600,0.099393,200.0,11,-1153.380474,-1599.439732,-747.31832,309.741943,22
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",52800,0.105493,200.0,11,-1219.547267,-1701.939789,-741.312442,336.711106,23
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",55000,0.103248,200.0,11,-1012.936502,-1498.857688,-829.367454,186.92258,24
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",57200,0.098493,200.0,11,-1161.05152,-1711.91941,-639.815322,343.635962,25
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",59400,0.110868,200.0,11,-1183.185204,-1653.717145,-732.175116,332.855075,26
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",61600,0.103233,200.0,11,-1067.308431,-1531.546026,-751.082553,267.780729,27
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",63800,0.109941,200.0,11,-1339.038379,-1744.526133,-820.389278,274.864995,28
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",66000,0.100682,200.0,11,-1146.231211,-1606.001648,-748.045229,267.348094,29
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",68200,0.10732,200.0,11,-1281.179858,-1833.027601,-855.011543,276.72349,30
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",70400,0.099047,200.0,11,-1169.404889,-1600.064419,-909.476114,220.425573,31
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",72600,0.096981,200.0,11,-1133.991659,-1735.135192,-894.711414,258.677942,32
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",74800,0.105943,200.0,11,-1239.518503,-1544.747104,-891.989542,184.292233,33
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",77000,0.103263,200.0,11,-1189.987975,-1730.02136,-869.662231,243.421501,34
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",79200,0.103964,200.0,11,-1194.63626,-1860.494672,-799.10345,328.110683,35
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",81400,0.099322,200.0,11,-1271.913153,-1857.785412,-812.266877,350.971116,36
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",83600,0.097658,200.0,11,-1310.709751,-1667.726307,-875.685438,267.737476,37
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",85800,0.111448,200.0,11,-1092.127062,-1674.083205,-811.20431,251.23615,38
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",88000,0.102483,200.0,11,-1264.550886,-1780.064849,-896.580314,318.385144,39
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",90200,0.098878,200.0,11,-1402.665804,-1824.392688,-880.94415,323.026707,40
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",92400,0.100902,200.0,11,-1194.448444,-1514.22876,-859.034167,237.862161,41
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",94600,0.096436,200.0,11,-1162.059181,-1561.903718,-817.765972,239.64283,42
