,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: takeoff-aviary-v0_2023-01-19,2079,0.057153,207.9,10,-213.566945,-259.56452,-165.077749,31.93451,0
1,exp_name: takeoff-aviary-v0_2023-01-19,4305,0.062473,222.6,10,-224.906226,-260.386654,-152.813617,30.118226,1
2,exp_name: takeoff-aviary-v0_2023-01-19,6369,0.064367,229.333333,9,-233.886719,-406.022219,-177.637001,66.529235,2
3,exp_name: takeoff-aviary-v0_2023-01-19,8596,0.059353,222.7,10,-235.53287,-429.466237,-159.99721,70.771171,3
4,exp_name: takeoff-aviary-v0_2023-01-19,10679,0.063646,231.444444,9,-232.056725,-321.140806,-188.80203,37.550352,4
5,exp_name: takeoff-aviary-v0_2023-01-19,12912,0.052811,203.0,11,-205.361801,-301.612463,-159.358337,42.140947,5
6,exp_name: takeoff-aviary-v0_2023-01-19,15036,0.062159,236.0,9,-238.500054,-290.006257,-204.234607,28.482872,6
7,exp_name: takeoff-aviary-v0_2023-01-19,17086,0.055941,205.0,10,-212.902555,-290.140983,-179.5044,33.301333,7
8,exp_name: takeoff-aviary-v0_2023-01-19,19138,0.053716,205.2,10,-215.013473,-266.181029,-171.064484,29.972494,8
9,exp_name: takeoff-aviary-v0_2023-01-19,21241,0.057726,210.3,10,-216.023686,-334.191269,-164.339753,44.117003,9
10,exp_name: takeoff-aviary-v0_2023-01-19,23455,0.056239,201.272727,11,-205.050297,-279.820622,-157.024788,32.5097,10
11,exp_name: takeoff-aviary-v0_2023-01-19,25514,0.055295,205.9,10,-215.312487,-295.220025,-173.751074,37.575884,11
12,exp_name: takeoff-aviary-v0_2023-01-19,27590,0.053613,207.6,10,-214.087745,-312.021742,-170.838473,37.284811,12
0,exp_name: takeoff-aviary-v0_2023-01-19,29799,0.056251,200.818182,11,-205.597104,-260.136503,-173.091738,29.114893,13
1,exp_name: takeoff-aviary-v0_2023-01-19,32017,0.062353,221.8,10,-220.867503,-301.453243,-169.478914,39.969837,14
2,exp_name: takeoff-aviary-v0_2023-01-19,34275,0.053528,205.272727,11,-214.667714,-286.304121,-156.14958,34.218496,15
3,exp_name: takeoff-aviary-v0_2023-01-19,36423,0.05066,195.272727,11,-216.695306,-364.198598,-149.360657,64.963322,16
4,exp_name: takeoff-aviary-v0_2023-01-19,38566,0.053774,194.818182,11,-205.475578,-289.444733,-161.950408,30.73532,17
5,exp_name: takeoff-aviary-v0_2023-01-19,40675,0.049995,191.727273,11,-195.587212,-320.018595,-154.138031,43.549271,18
6,exp_name: takeoff-aviary-v0_2023-01-19,42770,0.049178,190.454545,11,-200.085629,-248.103002,-160.508718,26.831095,19
0,exp_name: takeoff-aviary-v0_2023-01-19,44883,0.053549,192.090909,11,-204.078131,-272.595247,-156.512538,39.142808,20
1,exp_name: takeoff-aviary-v0_2023-01-19,47080,0.051925,199.727273,11,-206.78463,-262.785864,-177.499346,27.396712,21
0,exp_name: takeoff-aviary-v0_2023-01-19,49161,0.078281,297.285714,7,-368.658258,-1278.61151,-175.817851,372.787491,22
1,exp_name: takeoff-aviary-v0_2023-01-19,51372,0.056485,201.0,11,-214.102454,-274.668529,-176.676405,28.637592,23
2,exp_name: takeoff-aviary-v0_2023-01-19,53548,0.052131,197.818182,11,-205.304757,-313.278343,-168.961866,40.052317,24
3,exp_name: takeoff-aviary-v0_2023-01-19,55654,0.048907,191.454545,11,-198.459292,-272.719305,-155.601405,38.420063,25
4,exp_name: takeoff-aviary-v0_2023-01-19,57827,0.047979,181.083333,12,-190.348699,-224.192525,-163.500905,17.401611,26
5,exp_name: takeoff-aviary-v0_2023-01-19,59890,0.048623,187.545455,11,-216.062619,-582.13197,-145.94825,117.948972,27
0,exp_name: takeoff-aviary-v0_2023-01-19,61973,0.076793,297.571429,7,-377.165857,-815.187961,-159.801803,265.740292,28
1,exp_name: takeoff-aviary-v0_2023-01-19,64119,0.045812,178.833333,12,-189.100347,-216.558601,-152.128865,15.703723,29
2,exp_name: takeoff-aviary-v0_2023-01-19,66184,0.049996,187.727273,11,-208.872532,-292.230455,-174.704442,30.804807,30
3,exp_name: takeoff-aviary-v0_2023-01-19,68344,0.039541,154.285714,14,-165.110095,-184.58686,-140.756097,14.976947,31
4,exp_name: takeoff-aviary-v0_2023-01-19,70464,0.046883,163.076923,13,-179.513397,-283.025299,-136.608423,39.35578,32
5,exp_name: takeoff-aviary-v0_2023-01-19,72565,0.047421,161.615385,13,-171.099783,-257.609854,-138.953378,26.98081,33
6,exp_name: takeoff-aviary-v0_2023-01-19,74624,0.039378,147.071429,14,-153.504141,-185.651377,-135.959217,13.707995,34
7,exp_name: takeoff-aviary-v0_2023-01-19,76728,0.039396,150.285714,14,-160.625677,-211.14954,-136.084557,17.881535,35
